SN 2004dt 2004 09 14.210 dd   53262.710  23.2 DUP WF 3800  9235  8.0 1800 1.35 0.063
SN 2004dt 2004 09 19.334 dd   53267.834  28.2 DUP WF 4530  9618  8.0 1800 1.20 0.109
SN 2004dt 2004 09 20.216 dd   53268.716  29.1 DUP WF 3800  9235  8.0 2400 1.25 0.059
SN 2004gs 2004 12 19.247      53358.747   2.7 CLA LD 3600  9000 14.0  900 1.61 0.034
SN 2004gu 2004 12 19.330      53358.830  -4.3 CLA LD 3600  9000 14.0  900 2.57
SN 2005A  2005 01 14.113 dd   53384.613   4.1 P20 DB 3750  8900 12.0  900 1.24 0.111
SN 2005A  2005 02 04.091 dg   53405.591  24.7 DUP WF 3800  9235  8.0 2700 2.09 0.143
SN 2005A  2005 02 12.085      53413.585  32.6 DUP WF 3800  9235  8.0  900 2.49 0.092
SN 2005M  2005 02 04.209      53405.709   0.3 DUP WF 3800  9235  8.0 1200 1.64 0.041
SN 2005M  2005 02 08.231      53409.731   4.2 DUP WF 3800  9235  8.0 1200 1.64 0.020
SN 2005M  2005 02 12.254      53413.754   8.2 DUP WF 3800  9235  8.0 1200 1.75 0.034
SN 2005M  2005 03 15.117      53444.617  38.3 DUP WF 3800  9235  8.0 2100 1.63 0.043
SN 2005M  2005 03 19.079      53448.579  42.2 DUP WF 3800  9235  8.0 2100 1.66 0.066
SN 2005M  2005 03 24.070      53453.570  47.0 DUP MS 3780  7273  5.0 2700 1.65 0.112
SN 2005M  2005 04 02.081      53462.581  55.8 DUP WF 3800  9235  8.0 2700 1.64 0.043
SN 2005M  2005 04 12.044      53472.544  65.5 DUP WF 3800  9235  8.0 3600 1.63 0.012
SN 2005M  2005 04 15.037      53475.537  68.5 DUP WF 3800  9235  8.0 3600 1.63 0.018
SN 2005W  2005 02 03.013      53404.513  -7.3 CLA BC 5760  7380  0.8  480 2.24
SN 2005ag 2005 02 12.394      53413.894  -0.1 DUP WF 3800  9235  8.0  600 1.30 0.132
SN 2005ag 2005 03 15.335      53444.835  28.5 DUP WF 3800  9235  8.0 2700 1.27 0.039
SN 2005ag 2005 03 19.292      53448.792  32.2 DUP WF 3800  9235  8.0 3600 1.31 0.068
SN 2005ag 2005 04 03.287      53463.787  46.1 DUP WF 3800  9235  8.0 2700 1.27 0.068
SN 2005al 2005 03 15.306      53444.806  14.7 DUP WF 3800  9235  8.0  900 1.00 0.018
SN 2005al 2005 03 19.263      53448.763  18.6 DUP WF 3800  9235  8.0  900 1.00 0.006
SN 2005al 2005 03 24.271      53453.771  23.6 DUP MS 3780  7272  5.0 1200 1.00 0.094
SN 2005al 2005 04 07.367      53467.867  37.5 DUP WF 3800  9235  8.0  900 1.35 0.025
SN 2005al 2005 04 12.367      53472.867  42.4 DUP WF 3800  9235  8.0  900 1.46 0.013
SN 2005al 2005 04 15.325      53475.825  45.4 DUP WF 3800  9235  8.0 1200 1.24 0.016
SN 2005al 2005 04 19.273      53479.773  49.3 DUP WF 3800  9235  8.0 1200 1.09 0.018
SN 2005am 2005 03 15.094      53444.594   7.9 DUP WF 3800  9235  8.0  300 1.03 0.030
SN 2005am 2005 03 19.063      53448.563  11.9 DUP WF 3800  9235  8.0  300 1.04 0.044
SN 2005am 2005 03 24.033      53453.533  16.8 DUP MS 3780  7272  5.0  900 1.06 0.055
SN 2005am 2005 04 02.002      53462.502  25.7 DUP WF 3800  9235  8.0  900 1.02 0.025
SN 2005am 2005 04 07.038      53467.538  30.7 DUP WF 3800  9235  8.0  900 1.02 0.031
SN 2005am 2005 04 12.011      53472.511  35.6 DUP WF 3800  9235  8.0  900 1.03 0.132
SN 2005am 2005 04 15.004      53475.504  38.6 DUP WF 3800  9235  8.0 1500 1.03 0.054
SN 2005be 2005 04 07.307      53467.807   7.0 DUP WF 3800  9235  8.0 2700 1.46 0.053
SN 2005be 2005 04 12.297      53472.797  11.8 DUP WF 3800  9235  8.0 2700 1.47 0.109
SN 2005be 2005 04 15.267      53475.767  14.7 DUP WF 3800  9235  8.0 2700 1.43 0.083
SN 2005be 2005 04 19.302      53479.802  18.6 DUP WF 3800  9235  8.0 2700 1.55 0.066
SN 2005bg 2005 04 12.205 dg   53472.705   2.0 DUP WF 3800  9235  8.0  400 1.52 0.288
SN 2005bg 2005 04 15.171 dg   53475.671   4.9 DUP WF 3800  9235  8.0 1200 1.45 0.275
SN 2005bg 2005 04 19.176 dg   53479.676   8.8 DUP WF 3800  9235  8.0 1200 1.49 0.309
SN 2005bl 2005 04 15.135      53475.635  -8.4 DUP WF 3800  9235  8.0 2700 1.53 0.050
SN 2005bl 2005 04 19.126      53479.626  -4.5 DUP WF 3800  9235  8.0 2700 1.53 0.050
SN 2005bo 2005 04 18.230      53478.730  -1.0 DUP WF 3800  9235  8.0  600 1.16 0.022
SN 2005bo 2005 04 19.236      53479.736  -0.0 DUP WF 3800  9235  8.0  900 1.19 0.020
SN 2005el 2005 09 26.324      53639.824  -7.2 DUP WF 3800  9235  8.0 2700 1.37 0.014
SN 2005el 2005 09 27.339      53640.839  -6.2 DUP WF 3800  9235  8.0 1800 1.30 0.014
SN 2005el 2005 10 05.383      53648.883   1.8 DUP WF 3800  9235  8.0  900 1.21 0.055
SN 2005el 2005 10 18.340      53661.840  14.5 NTT EM 4000 10200  9.0  450 1.21 0.041
SN 2005el 2005 10 18.348      53661.848  14.5 NTT EM 5800 10200  9.0  450 1.22
SN 2005el 2005 10 18.358      53661.858  14.6 NTT EM 3400  5300  6.0  600 1.22
SN 2005eq 2005 10 05.308      53648.808  -5.4 DUP WF 3800  9235  8.0 2700 1.09 0.026
SN 2005eq 2005 10 18.231      53661.731   7.2 NTT EM 4000 10200  9.0  900 1.09 0.032
SN 2005eq 2005 10 18.244      53661.744   7.2 NTT EM 5800 10200  9.0  900 1.08
SN 2005eq 2005 10 18.258      53661.758   7.2 NTT EM 3400  5300  6.0  600 1.08
SN 2005hc 2005 10 18.206      53661.706  -5.1 NTT EM 4000 10200  9.0  600 1.14 0.053
SN 2005hc 2005 10 18.215      53661.715  -5.1 NTT EM 5800 10200  9.0  600 1.15
SN 2005hc 2005 10 22.362      53665.862  -1.2 MGH BC 3880  7340  3.1 2700 1.25 0.057
SN 2005hc 2005 10 24.279      53667.779   0.7 MGH BC 3880  7340  3.1 2700 1.19 0.042
SN 2005iq 2005 11 24.117 dg   53698.617  10.5 DUP MS 3780  7290  5.0 2700 1.20 0.166
SN 2005iq 2005 12 22.070      53726.570  37.6 DUP WF 3800  9235  8.0 2700 1.36 0.021
SN 2005kc 2005 11 24.078 dg   53698.578   0.9 DUP MS 3780  7290  5.0 2100 1.66 0.174
SN 2005kc 2005 11 25.087 dg   53699.587   1.9 DUP MS 3780  7290  5.0  700 1.79 0.089
SN 2005kc 2005 12 08.027 dg   53712.527  14.6 T60 CS 3600  9603 14.0 2700 1.61 0.388
SN 2005kc 2005 12 22.033      53726.533  28.4 DUP WF 3800  9235  8.0 1800 2.11 0.085
SN 2005ke 2005 11 23.222      53697.722  -0.6 DUP MS 3780  7289  5.0 1800 1.04 0.077
SN 2005ke 2005 11 24.217 dg   53698.717   0.4 DUP MS 3780  7290  5.0 1500 1.04 0.123
SN 2005ke 2005 11 25.107      53699.607   1.3 T60 CS 3200  9589 14.0 2700 1.06 0.019
SN 2005ke 2005 11 25.203 dg   53699.702   1.4 DUP MS 3780  7290  5.0 1800 1.02 0.158
SN 2005ke 2005 12 08.102      53712.602  14.2 T60 CS 3300  9606 14.0 2700 1.01 0.055
SN 2005ke 2005 12 18.243      53722.743  24.3 NTT EM 4000 10200  9.0  600 1.40 0.029
SN 2005ke 2005 12 21.198      53725.698  27.2 DUP WF 3800  9235  8.0 1200 1.19 0.026
SN 2005ke 2005 12 24.251      53728.751  30.3 DUP WF 3800  9235  8.0 1200 1.62 0.032
SN 2005ke 2006 01 16.131      53751.631  53.0 NTT EM 4000 10200  9.0  600 1.21 0.018
SN 2005ke 2006 03 08.038      53802.538 103.7 DUP WF 3800  9235  8.0 1500 1.51 0.046
SN 2005ke 2006 03 15.051      53809.551 110.7 NTT EM 4000 10200  9.0  900 1.90 0.052
SN 2005ke 2006 03 15.071      53809.571 110.7 NTT EM 5800 10200  9.0  300 2.33
SN 2005ke 2006 03 23.999      53818.499 119.6 DUP WF 3800  9235  8.0 2100 1.55 0.037
SN 2005ke 2006 04 01.993      53827.493 128.5 DUP WF 3800  9235  8.0 2100 1.76 0.110
SN 2005ki 2005 11 23.353      53697.853  -7.6 DUP MS 3780  7289  5.0 1200 1.76 0.110
SN 2005ki 2005 11 25.317 dg   53699.817  -5.7 DUP MS 3780  7290  5.0 3600 2.24 0.231
SN 2005ki 2005 12 22.313      53726.813  20.8 DUP WF 3800  9235  8.0 2700 1.45 0.098
SN 2005ki 2006 01 16.309      53751.809  45.4 NTT EM 4000 10200  9.0  900 1.28 0.052
SN 2005ki 2006 04 25.146      53850.646 142.3 DUP WF 3800  9235  8.0 2700 1.58 0.030
SN 2005ku 2005 11 22.096      53696.596  -1.7 MGH BC 3930  7340  3.1 1800 1.18
SN 2005ku 2005 11 25.125 dg   53699.625   1.2 DUP MS 3780  7290  5.0 2700 1.92 0.156
SN 2005ku 2005 12 24.035 dg   53728.535  28.8 DUP WF 3800  9325  8.0 2700 1.76 0.237
SN 2005lu 2005 12 18.127      53722.627  10.4 NTT EM 3400  5300  6.0  900 1.09
SN 2005lu 2005 12 18.146      53722.646  10.4 NTT EM 4000 10200  9.0  900 1.15 0.078
SN 2005lu 2005 12 18.166      53722.666  10.4 NTT EM 5800 10200  9.0  900 1.23
SN 2005lu 2005 12 20.123 dg   53724.623  12.3 DUP WF 3800  9235  8.0 1800 1.10 0.269
SN 2005lu 2005 12 21.094 dg   53725.594  13.3 DUP WF 3800  9235  8.0 1800 1.05 0.253
SN 2005lu 2005 12 22.114 dg   53726.614  14.3 DUP WF 3800  9235  8.0 2700 1.09 0.298
SN 2005lu 2005 12 23.124 dg   53727.624  15.2 DUP WF 3800  9235  8.0 2700 1.12 0.341
SN 2005lu 2005 12 24.124 dg   53728.624  16.2 DUP WF 3800  9235  8.0 2700 1.13 0.330
SN 2005na 2006 01 16.186      53751.686  11.7 NTT EM 3400  5300  6.0  600 1.39
SN 2005na 2006 01 16.200      53751.700  11.7 NTT EM 4000 10200  9.0  600 1.41 0.046
SN 2005na 2006 01 16.210      53751.710  11.7 NTT EM 5800 10200  9.0  600 1.43
SN 2005na 2006 01 24.203      53759.703  19.5 CLA LD 3788  6134  2.0  900 1.47 0.100
SN 2005na 2006 01 24.220 dg   53759.720  19.5 CLA LD 7578  9980  4.0  900 1.56 0.251
SN 2005na 2006 02 13.125      53779.625  38.9 NTT EM 4000 10200  9.0  900 1.41 0.081
SN 2005na 2006 03 08.148 dg   53802.648  61.4 DUP WF 3800  9235  8.0 1800 1.98 0.185
SN 2005na 2006 03 15.087 dg   53809.587  68.1 NTT EM 4000 10200  9.0  900 1.58 0.161
SN 2005na 2006 03 15.096      53809.596  68.1 CLA LD 4714  6129  2.0 1200 1.64
SN 2005na 2006 03 15.112 dg   53809.612  68.1 CLA LD 5673  9969  4.0 1200 1.78 0.169
SN 2005na 2006 03 23.000      53817.500  75.8 DUP WF 3800  9235  8.0 2700 1.37 0.087
SN 2006D  2006 01 16.327      53751.827  -5.4 NTT EM 3200  5300  6.0  600 1.22
SN 2006D  2006 01 16.340      53751.840  -5.4 NTT EM 4000 10200  9.0  600 1.17 0.045
SN 2006D  2006 01 16.350      53751.850  -5.4 NTT EM 5800 10200  9.0  600 1.14
SN 2006D  2006 01 24.322      53759.822   2.5 CLA LD 3788  6134  2.0  600 1.16 0.022
SN 2006D  2006 01 24.332      53759.832   2.5 CLA LD 5680  9980  4.0  450 1.13 0.115
SN 2006D  2006 02 13.379      53779.879  22.4 NTT EM 4000 10200  9.0  600 1.10 0.016
SN 2006D  2006 02 13.388      53779.888  22.4 NTT EM 5800 10200  9.0  600 1.12
SN 2006D  2006 02 27.379      53793.879  36.3 DUP WF 3800  9235  8.0  900 1.20 0.032
SN 2006D  2006 03 05.391      53799.891  42.3 DUP WF 3800  9235  8.0  900 1.34 0.016
SN 2006D  2006 03 08.379      53802.879  45.2 DUP WF 3800  9235  8.0  900 1.32 0.027
SN 2006D  2006 03 14.325      53808.825  51.1 CLA LD 3785  6129  2.0  900 1.16 0.038
SN 2006D  2006 03 14.338      53808.838  51.1 CLA LD 5673  9972  4.0  900 1.20 0.040
SN 2006D  2006 03 23.240      53817.740  60.0 DUP WF 3800  9235  8.0  900 1.06 0.011
SN 2006D  2006 03 30.378 dg   53824.878  67.0 DUP WF 3800  9235  8.0  900 1.94 0.134
SN 2006D  2006 04 02.283      53827.783  69.9 DUP WF 3800  9235  8.0 1800 1.19 0.032
SN 2006D  2006 04 25.212      53850.712  92.7 DUP WF 3800  9235  8.0 1800 1.16 0.021
SN 2006X  2006 02 13.345      53779.845  -5.9 NTT EM 3300  5300  6.0  450 1.44
SN 2006X  2006 02 13.356      53779.856  -5.9 NTT EM 4000 10200  9.0  450 1.47 0.042
SN 2006X  2006 02 13.364      53779.864  -5.9 NTT EM 5800 10200  9.0  450 1.50
SN 2006X  2006 02 27.326      53793.826   8.0 DUP WF 3800  9235  8.0  360 1.49 0.056
SN 2006X  2006 03 05.285      53799.785  13.9 DUP WF 3800  9235  8.0  360 1.43 0.029
SN 2006X  2006 03 08.363      53802.863  17.0 DUP WF 3800  9235  8.0  360 1.94 0.045
SN 2006X  2006 03 15.303      53809.803  23.9 CLA LD 3785  6129  2.0  300 1.59 0.074
SN 2006X  2006 03 15.310      53809.810  23.9 CLA LD 5673  9969  4.0  300 1.63 0.085
SN 2006X  2006 03 15.321      53809.821  23.9 NTT EM 3300  5300  6.0  900 1.72
SN 2006X  2006 03 15.338      53809.838  23.9 NTT EM 4000 10200  9.0  900 1.88 0.036
SN 2006X  2006 03 15.352      53809.852  23.9 NTT EM 5800 10200  9.0  900 2.07
SN 2006X  2006 03 23.224      53817.724  31.7 DUP WF 3800  9235  8.0  360 1.41 0.052
SN 2006X  2006 03 24.215      53818.715  32.7 DUP WF 3800  9235  8.0  360 1.41 0.051
SN 2006X  2006 03 30.257      53824.757  38.7 DUP WF 3800  9235  8.0  360 1.56 0.035
SN 2006X  2006 04 02.210      53827.710  41.7 DUP WF 3800  9235  8.0  600 1.43 0.054
SN 2006X  2006 04 16.155      53841.655  55.5 BAA IM 3842  9692  4.0  900 1.41 0.059
SN 2006X  2006 04 23.138      53848.638  62.5 DUP WF 3800  9235  8.0  360 1.41 0.078
SN 2006X  2006 04 25.189      53850.689  64.5 DUP WF 3800  9235  8.0  900 1.57 0.036
SN 2006X  2006 05 24.137      53879.637  93.3 DUP BC 4568 10768  8.0 1800 1.78 0.136
SN 2006ax 2006 03 22.258 dg   53816.758 -10.2 DUP WF 3800  9235  8.0 1800 1.19 0.098
SN 2006ax 2006 03 23.149      53817.649  -9.3 DUP WF 3800  9235  8.0 1800 1.05 0.017
SN 2006ax 2006 03 24.251      53818.751  -8.3 DUP WF 3800  9235  8.0 1800 1.19 0.010
SN 2006ax 2006 03 30.276      53824.776  -2.3 DUP WF 3800  9235  8.0 1800 1.41 0.015
SN 2006ax 2006 03 31.229      53825.729  -1.4 DUP WF 3800  9235  8.0 1350 1.18 0.035
SN 2006ax 2006 04 02.139      53827.639   0.5 DUP WF 3800  9235  8.0 1800 1.04 0.030
SN 2006ax 2006 04 16.271      53841.771  14.4 BAA IM 3842  9692  4.0  900 1.88 0.024
SN 2006ax 2006 04 21.205 dg   53846.705  19.2 DUP WF 3800  9235  8.0 1800 1.35 0.075
SN 2006bd 2006 03 30.189      53824.689  12.9 DUP WF 3800  9235  8.0 2700 1.57 0.026
SN 2006bh 2006 04 16.388      53841.888   8.3 BAA IM 3842  9692  4.0  900 1.72 0.056
SN 2006bh 2006 04 24.397 dg   53849.897  16.3 DUP WF 3800  9235  8.0 3600 1.56 0.110
SN 2006br 2006 04 26.205      53851.705   0.5 DUP WF 3800  9325  8.0 2700 1.41
SN 2006dd 2006 06 21.419      53907.919 -11.4 BAA IM 3413  9610  3.0 1200 1.59
SN 2006dd 2006 09 27.364 dg   54005.864  85.9 DUP WF 3800  9235  8.0 1800 1.04 0.031
SN 2006dd 2006 11 05.317      54044.817 124.7 HIL BC 3868  7323 14.0 2400 2.82 0.054
SN 2006dd 2006 11 16.232 dg   54055.732 135.5 DUP WF 3800  9235  8.0 1800 1.04 0.110
SN 2006dd 2007 01 06.164      54106.664 186.2 NTT EM 3500  5300  6.0  600 1.24
SN 2006dd 2007 01 06.181      54106.681 186.2 NTT EM 5800 10200  9.0  600 1.33
SN 2006dd 2007 01 06.181      54106.681 186.2 NTT EM 4000 10200  9.0  600 1.33 0.038
SN 2006dd 2007 01 13.150      54113.650 193.1 DUP BC 3928 10138  8.0 2700 1.27 0.030
SN 2006ef 2006 09 28.139      54006.639  36.3 DUP WF 3800  9235  8.0 2700 1.46 0.042
SN 2006ef 2006 10 17.347      54025.847  55.1 HIL BC 3718  7171 14.0 2700 1.32 0.030
SN 2006ef 2006 11 07.283      54046.783  75.7 HIL BC 3866  7321 14.0 2700 1.32
SN 2006ef 2006 12 03.242      54072.742 101.2 HIL BC 3725  7184 14.0 2700 1.43
SN 2006ej 2006 09 26.121      54004.621  28.4 DUP WF 3800  9235  8.0 2700 1.24 0.055
SN 2006ej 2006 10 05.074 dg   54013.574  37.2 NTT EM 4000 10200  9.0 1200 1.36 0.268
SN 2006ej 2006 10 11.103      54019.603  43.1 DUP WF 3800  9235  8.0 2700 1.16 0.062
SN 2006ej 2006 10 23.272      54031.772  55.0 HIL BC 3791  7244 14.0 2700 1.33 0.032
SN 2006eq 2006 09 25.030 dg   54003.530  25.2 DUP WF 3800  9235  8.0 7200 1.22 0.291
SN 2006eq 2006 09 26.039 dg   54004.539  26.1 DUP WF 3800  9235  8.0 5400 1.20 0.148
SN 2006et 2006 09 25.196 dg   54003.696  10.5 DUP WF 3800  9235  8.0 1800 1.01 0.114
SN 2006et 2006 09 26.163      54004.663  11.4 DUP WF 3800  9235  8.0 1800 1.05 0.020
SN 2006et 2006 10 05.095      54013.595  20.1 NTT EM 3500  5300  6.0  900 1.16
SN 2006et 2006 10 05.113      54013.613  20.2 NTT EM 4000 10200  9.0  900 1.10 0.046
SN 2006et 2006 10 05.127      54013.627  20.2 NTT EM 5800 10200  9.0  900 1.07
SN 2006et 2006 10 11.144      54019.644  26.1 DUP WF 3800  9235  8.0 1800 1.02 0.024
SN 2006et 2006 12 01.121 dg   54070.621  75.9 HIL BC 3776  7235 14.0 3600 1.80 0.140
SN 2006ev 2006 09 25.131 dg   54003.631  14.1 DUP WF 3800  9235  8.0 3600 1.44 0.197
SN 2006ev 2006 09 27.041      54005.541  15.9 DUP WF 3800  9235  8.0 3600 1.41 0.056
SN 2006ev 2006 10 05.029 dg   54013.529  23.7 NTT EM 4000 10200  9.0 2400 1.40 0.234
SN 2006ev 2006 10 11.050      54019.550  29.6 DUP WF 3800  9235  8.0 3600 1.37 0.059
SN 2006fw 2006 09 16.868      53995.368  -6.8 NTT EM 4000  9740  3.1  600 1.35
SN 2006fw 2006 09 27.160 dg   54005.660   2.7 DUP WF 3800  9235  8.0 5400 1.39 0.150
SN 2006fw 2006 10 05.177 dg   54013.677  10.1 NTT EM 4000 10200  9.0 1800 1.22 0.209
SN 2006fw 2006 10 13.249      54021.749  17.6 DUP WF 3800  9235  8.0 5400 1.18 0.087
SN 2006gj 2006 09 25.349      54003.849   4.1 DUP WF 3800  9235  8.0 3600 1.14 0.061
SN 2006gj 2006 09 27.310      54005.810   6.0 DUP WF 3800  9235  8.0 2700 1.13 0.028
SN 2006gj 2006 09 28.312      54006.812   7.0 DUP WF 3800  9235  8.0 3600 1.13 0.033
SN 2006gj 2006 10 05.272      54013.772  13.8 NTT EM 3500  5300  6.0 1200 1.14
SN 2006gj 2006 10 05.296      54013.796  13.8 NTT EM 4000 10200  9.0 1200 1.13 0.086
SN 2006gj 2006 10 08.370      54016.870  16.8 HIL BC 3750  7209 14.0 2700 1.23 0.026
SN 2006gj 2006 10 11.284 dg   54019.784  19.6 DUP WF 3800  9235  8.0 3600 1.13 0.158
SN 2006gj 2006 10 17.383      54025.883  25.5 HIL BC 3720  7175 14.0 2700 1.20 0.084
SN 2006gt 2006 09 25.249      54003.749   0.3 DUP WF 3800  9235  8.0 2700 1.14 0.043
SN 2006gt 2006 09 27.096      54005.596   2.0 DUP WF 3800  9235  8.0 3600 1.57 0.035
SN 2006gt 2006 09 28.088      54006.588   3.0 DUP WF 3800  9235  8.0 3600 1.63 0.045
SN 2006gt 2006 10 10.219      54018.719  14.6 DUP WF 3800  9235  8.0 2700 1.15 0.028
SN 2006gt 2006 10 13.191      54021.691  17.4 DUP WF 3800  9235  8.0 3600 1.13 0.051
SN 2006hb 2006 09 28.224      54006.724   7.9 DUP WF 3800  9235  8.0  900 1.68
SN 2006hb 2006 10 05.316      54013.816  14.9 NTT EM 3500  5300  6.0  450 1.05
SN 2006hb 2006 10 05.328      54013.828  14.9 NTT EM 4000 10200  9.0  450 1.04 0.019
SN 2006hb 2006 10 05.336      54013.836  14.9 NTT EM 5800 10200  9.0  450 1.03
SN 2006hb 2006 10 08.485      54016.985  18.0 HIL BC 3756  7209 14.0 1200 1.67 0.091
SN 2006hb 2006 10 10.334      54018.834  19.8 DUP WF 3800  9235  8.0  900 1.02 0.059
SN 2006hb 2006 10 19.407      54027.907  28.8 HIL BC 3718  7170 14.0  900 1.73 0.016
SN 2006hb 2006 10 22.429      54030.929  31.7 HIL BC 3784  7241 14.0 1800 1.67 0.039
SN 2006hb 2006 11 04.365      54043.865  44.5 HIL BC 3866  7321 14.0 1800 1.73 0.029
SN 2006hb 2006 11 05.361      54044.861  45.5 HIL BC 3869  7324 14.0 1200 1.73 0.024
SN 2006hb 2006 11 07.364      54046.864  47.4 HIL BC 3863  7322 14.0 1200 1.71 0.030
SN 2006hb 2006 11 30.334      54069.834  70.0 HIL BC 3735  7191 14.0 3600 1.66 0.046
SN 2006hb 2006 12 01.330      54070.830  71.0 HIL BC 3789  7239 14.0 4500 1.66 0.046
SN 2006hb 2006 12 04.322      54073.822  74.0 HIL BC 3742  7199 14.0 2700 1.66 0.022
SN 2006hx 2006 10 05.149      54013.649  -8.1 NTT EM 4000 10200  9.0 1200 1.24 0.026
SN 2006hx 2006 10 10.274 dg   54018.774  -3.2 DUP WF 3800  9235  8.0 3600 1.30 0.166
SN 2006is 2006 10 01.345 dd   54009.845   1.4 BAA IM 4200 10831  6.0  300 1.04
SN 2006is 2006 10 05.346      54013.846   5.3 NTT EM 3200  5300  6.0  600 1.02
SN 2006is 2006 10 05.360      54013.860   5.3 NTT EM 4000 10200  9.0  600 1.01 0.018
SN 2006is 2006 10 05.370      54013.870   5.3 NTT EM 5800 10200  9.0  600 1.01
SN 2006is 2006 10 09.258      54017.758   9.1 HIL BC 3751  7213 14.0 1200 1.77 0.049
SN 2006is 2006 10 10.364      54018.864  10.2 DUP WF 3800  9235  8.0 1800 1.00 0.014
SN 2006is 2006 10 11.368      54019.868  11.1 DUP WF 3800  9235  8.0 1500 1.00 0.011
SN 2006is 2006 10 13.369      54021.869  13.1 DUP WF 3800  9235  8.0 1500 1.01 0.024
SN 2006is 2006 10 17.438      54025.938  17.0 HIL BC 3721  7178 14.0 2700 1.80 0.028
SN 2006is 2006 10 19.425      54027.925  18.9 HIL BC 3718  7169 14.0 1800 1.82 0.019
SN 2006is 2006 10 22.456      54030.956  21.9 HIL BC 3780  7241 14.0 1800 1.78 0.017
SN 2006is 2006 11 03.250      54042.750  33.3 NTT EM 3500  5300  6.0  600 1.04
SN 2006is 2006 11 03.264      54042.764  33.3 NTT EM 4012 10200  9.0  600 1.02 0.022
SN 2006is 2006 11 03.273      54042.773  33.3 NTT EM 5800 10200  9.0  600 1.01
SN 2006is 2006 11 04.432      54043.932  34.5 HIL BC 3863  7320 14.0 1800 1.79 0.027
SN 2006is 2006 11 05.405      54044.905  35.4 HIL BC 3869  7324 14.0 2400 1.77 0.015
SN 2006is 2006 11 07.390      54046.890  37.3 HIL BC 3865  7321 14.0 2400 1.79 0.013
SN 2006is 2006 11 09.403      54048.903  39.3 HIL BC 3860  7315 14.0 1800 1.77 0.015
SN 2006is 2006 11 16.298      54055.798  46.0 DUP WF 3800  9235  8.0 2100 1.02 0.029
SN 2006kf 2006 10 27.310      54035.810  -5.4 DUP WF 3800  9235  8.0 1800 1.35
SN 2006kf 2006 11 03.214      54042.714   1.4 NTT EM 3500  5300  6.0  600 1.27
SN 2006kf 2006 11 03.227      54042.727   1.4 NTT EM 4012 10200  9.0  600 1.26 0.027
SN 2006kf 2006 11 03.237      54042.737   1.4 NTT EM 5800 10200  9.0  600 1.26
SN 2006kf 2006 11 04.339      54043.839   2.5 HIL BC 3867  7322 14.0 1800 1.09 0.024
SN 2006kf 2006 11 16.264      54055.764  14.2 DUP WF 3800  9235  8.0 1800 1.38 0.070
